"id","name","course_url","description","provenance","image_url","special_id","subject"
"csr02250","Game Design and Development","http://www.coursera.org/learn/study-in-japan","Are you interested in studying at Japanese universities?Do you want to learn about Japans university application and enrollment processes, as well as the types of programs on offer?

 will help you to both discover great programs offered by different Japanese universities and prepare a study plan through project-based learning.
We introduce a number of options to match a variety of goals, from full degree to non-degree programs, programs taught in English, as well as short-term programs in Japan. During the course, international students at UTokyo will provide you with useful information and advice to start you on the path to studying in Japan.

At the end of , you will produce a draft of your action plan for applying to Japanese universities.The overall goal of the course is to start you off on the right foot to a happy, productive and fulfilling student life in Japan!","Michigan State University","https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/MSU_Game-Design_shutterstock_269963414.jpg?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF",,""
"csr02251","Android App Development","http://www.coursera.org/learn/wharton-finanzas-corporativas","Este curso proporciona una breve introduccin a los fundamentos de las finanzas. Puedes aplicar estas habilidades en un reto empresarial real como parte de la Programa Especializado de Fundamentos Empresariales de Wharton.","Vanderbilt University","https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ca/bd3c40bb0811e5ba54dbc0616c905c/AAD-settings.jpg?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF",,""
"csr02252","Java for Android","http://www.coursera.org/learn/java-for-android","This MOOC teaches you how to program core features and classes from the Java programming language that are used in Android, which is the dominant platform for developing and deploying mobile device apps.
In particular, this MOOC covers key Java programming language features that control the flow of execution through an app (such as Javas various looping constructs and conditional statements), enable access to structured data (such as Java's built-in arrays and common classes in the Java Collections Framework, such as ArrayList and HashMap), group related operations and data into classes and interfaces (such as Java's primitive and user-defined types, fields, methods, generic parameters, and exceptions), customize the behavior of existing classes via inheritance and polymorphism (such as subclassing and overriding virtual methods). Learners will apply these Java features in the context of core Android components (such as Activities and basic UI elements) by applying common tools (such as Android Studio) needed to develop Java programs and useful Android apps.
Learners will work on several hands-on projects throughout the MOOC, i.e., each week will require learners to write solutions to programming assignments that reinforce the material covered in the lecture videos. There will be roughly 4-6 hours of student engagement time per week, including video lectures, quizzes, and programming assignments.","Vanderbilt University","https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d8/b19930ba3c11e5adfb350b9807f4d8/android_java-2.jpg?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF",,""
"csr02253","Divide and Conquer, Sorting and Searching, and Randomized Algorithms","http://www.coursera.org/specializations/algorithms","The primary topics in this part of the specialization are: asymptotic (""Big-oh"")  notation, sorting and searching, divide and conquer (master method, integer and matrix multiplication, closest pair), and randomized algorithms (QuickSort, con... moreYou can choose to take  only. Learn more.","Stanford University","https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/5e/41de00794811e682cb918e3e406e4d/cs161logo.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF","spc00248",""
"csr02254","Graph Search, Shortest Paths, and Data Structures","http://www.coursera.org/specializations/algorithms","The primary topics in this part of the specialization are: data structures (heaps,  balanced search trees, hash tables, bloom filters), graph primitives (applications of breadth-first and depth-first search, connectivity, shortest paths), a... moreYou can choose to take  only. Learn more.","Stanford University","https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/5e/41de00794811e682cb918e3e406e4d/cs161logo.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF","spc00248",""
"csr02255","Greedy Algorithms, Minimum Spanning Trees, and Dynamic Programming","http://www.coursera.org/specializations/algorithms","The primary topics in this part of the specialization are: greedy algorithms (scheduling, minimum spanning trees, clustering, Huffman codes) and dynamic programming (knapsack, sequence alignment, op... moreYou can choose to take  only. Learn more.","Stanford University","https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/5e/41de00794811e682cb918e3e406e4d/cs161logo.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF","spc00248",""
"csr02256","Shortest Paths Revisited, NP-Complete Problems and What To Do About Them","http://www.coursera.org/specializations/algorithms","The primary topics in this part of the specialization are: shortest paths (Bellman-Ford,  Floyd-Warshall, Johnson), NP-completeness and what it means for the algorithm designer, and strategies for coping with computationally intractable problems (ana... moreYou can choose to take  only. Learn more.","Stanford University","https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/5e/41de00794811e682cb918e3e406e4d/cs161logo.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF","spc00248",""
"csr02257","Introduction To Swift Programming","http://www.coursera.org/specializations/app-development","Introduction to Swift Programming is the first course in a four part specialization  series that will provide you with the tools and skills necessary to develop an iOS App from scratch. By the end of this first course you will be able to dem... moreYou can choose to take  only. Learn more.","University of Illinois at Urbana-Champaign","https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e8/c528906a8111e7b62c930d45030478/iMSA_icon800.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF","spc00249",""
"csr02258","iOS App Development Basics","http://www.coursera.org/specializations/app-development","iOS App Development Basics, the second course in the iOS App Development with Swift  specialization, expands your programming skills and applies them to authentic app development projects. The topics covered  include Xcode basics, ... moreYou can choose to take  only. Learn more.","University of Illinois at Urbana-Champaign","https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e8/c528906a8111e7b62c930d45030478/iMSA_icon800.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF","spc00249",""
"csr02259","App Design and Development for iOS","http://www.coursera.org/specializations/app-development","In App Design and Development for iOS, the third course of the iOS App Development with  Swift specialization, you will be developing foundational programming skills to support graphical element presentation and data manipulation from basic functions th... moreYou can choose to take  only. Learn more.","University of Illinois at Urbana-Champaign","https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e8/c528906a8111e7b62c930d45030478/iMSA_icon800.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF","spc00249",""
"csr02260","Build Your Own iOS App","http://www.coursera.org/specializations/app-development","About the Capstone ProjectIn the Build Your Own iOS App capstone you will expand your repertoire of additional  features and more advanced functions that may be implemented within the iOS environment. You will refine your development skill set and will apply your acc... moreYou can choose to take  only. Learn more.","University of Illinois at Urbana-Champaign","https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e8/c528906a8111e7b62c930d45030478/iMSA_icon800.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF","spc00249",""
"csr02261","Fundamentals of Network Communication","http://www.coursera.org/specializations/computer-communications",", we trace the evolution of networks and identify the key concepts and  functions that form the basis for layered architecture. We introduce examples of protocols and services that are familiar to the students, and we explain h... moreYou can choose to take  only. Learn more.","University of Michigan","https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/44/2959b0502911e5851f058ad6ebf936/pythondata_thumbnail_1x1.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF","spc00250",""
"csr02262","Peer-to-Peer Protocols and Local Area Networks","http://www.coursera.org/specializations/computer-communications",", we discuss peer-to-peer protocols and local area networks. Part one in   is to answer the question of how does a peer-to-peer protocol deliver reliable data transfer service across unreliable transmission lines or netwo... moreYou can choose to take  only. Learn more.","University of Michigan","https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/44/2959b0502911e5851f058ad6ebf936/pythondata_thumbnail_1x1.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF","spc00250",""
"csr02263","Packet Switching Networks and Algorithms","http://www.coursera.org/specializations/computer-communications",", we deal with the general issues regarding packet switching networks. We  discuss packet networks from two perspectives. One perspective involves external view of the network, and is concerned with services that the network provide... moreYou can choose to take  only. Learn more.","University of Michigan","https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/44/2959b0502911e5851f058ad6ebf936/pythondata_thumbnail_1x1.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF","spc00250",""
"csr02264","TCP/IP and Advanced Topics","http://www.coursera.org/specializations/computer-communications",", we give an in-depth study of the TCP/IP protocols. We examine the  details of how IP enables communications across a collection of networks. We pay particular attention to the hierarchical structure of IP addresses and expla... moreYou can choose to take  only. Learn more.","University of Michigan","https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/44/2959b0502911e5851f058ad6ebf936/pythondata_thumbnail_1x1.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF","spc00250",""
